possessionTime_diff,turnovers_diff,yardsPerRushAttempt_diff,rushingYards_diff,yardsPerPass_diff,netPassingYards_diff,totalYards_diff,firstDowns_diff,tacklesForLoss_diff,sacks_diff,qbHurries_diff,passesDeflected_diff,thirdDown%_diff,home_win
562,-2.0,-3.3,-57.0,3.3999999999999995,70.0,13.0,2.0,-2.0,1.0,9.0,1.0,0.0588235294117647,1
580,2.0,-0.5,-3.0,0.7999999999999998,-62.0,-65.0,-2.0,0.0,1.0,5.0,9.0,0.1196581196581196,1
-524,-1.0,2.8,52.0,1.6999999999999993,31.0,83.0,1.0,4.0,2.0,2.0,1.0,-0.0153846153846154,1
-528,-1.0,-3.899999999999999,-171.0,2.5,-21.0,-192.0,-10.0,1.0,-1.0,-1.0,2.0,-0.0798319327731092,1
264,0.0,0.3999999999999994,-12.0,-0.6999999999999993,26.0,14.0,1.0,2.0,3.0,-1.0,0.0,-0.0428571428571428,0
-320,-1.0,2.6999999999999997,118.0,6.8999999999999995,25.0,143.0,1.0,1.0,1.0,4.0,1.0,-0.3888888888888889,1
1078,1.0,2.7,159.0,3.0999999999999996,74.0,233.0,8.0,-4.0,-4.0,0.0,2.0,0.3,1
474,1.0,1.8,118.0,-1.0,-66.0,52.0,8.0,-2.0,-2.0,6.0,-3.0,-0.1215686274509804,0
-186,1.0,-2.7,-136.0,6.3,224.0,88.0,2.0,2.0,1.0,9.0,0.0,0.126984126984127,1
30,-2.0,-0.5999999999999996,-50.0,-2.5,38.0,-12.0,-2.0,-7.0,-4.0,-2.0,-5.0,0.1388888888888889,0
332,1.0,-1.1999999999999993,30.0,1.5999999999999996,7.0,37.0,3.0,0.0,2.0,8.0,5.0,0.2032967032967033,1
536,-1.0,1.8,93.0,0.2000000000000001,-117.0,-24.0,2.0,0.0,3.0,0.0,1.0,0.1764705882352941,1
138,0.0,-0.6999999999999997,-33.0,0.9000000000000004,42.0,9.0,-1.0,-8.0,-3.0,1.0,-2.0,-0.0240384615384615,0
-616,4.0,-2.5,-111.0,5.8,204.0,93.0,-1.0,2.0,-5.0,1.0,-3.0,0.1666666666666666,1
-1250,-1.0,2.3,-40.0,-2.9,-169.0,-209.0,-20.0,-2.0,-2.0,6.0,2.0,-0.2763157894736842,1
-448,0.0,1.2999999999999998,26.0,2.0,24.0,50.0,0.0,0.0,0.0,1.0,0.0,-0.0240384615384615,0
-404,1.0,3.0999999999999996,91.0,3.0,54.0,145.0,5.0,1.0,1.0,6.0,3.0,0.0637254901960784,1
-56,-1.0,-2.5,-42.0,5.1,18.0,-24.0,-2.0,-5.0,-3.0,5.0,0.0,0.0333333333333333,1
552,1.0,2.5,124.0,-0.3999999999999994,-6.0,118.0,9.0,-1.0,-1.0,2.0,-2.0,0.1208791208791208,0
308,1.0,-1.1,-26.0,3.2,91.0,65.0,-1.0,-2.0,0.0,0.0,1.0,-0.0714285714285714,0
260,2.0,-1.7000000000000002,-75.0,4.5,111.0,36.0,3.0,2.0,0.0,0.0,5.0,0.1538461538461538,0
386,0.0,-2.3,-82.0,-3.700000000000001,90.0,8.0,5.0,-4.0,-2.0,-1.0,1.0,-0.0999999999999999,1
174,1.0,1.0,110.0,3.2,47.0,157.0,7.0,-3.0,-3.0,4.0,7.0,0.1470588235294117,1
210,2.0,-0.2999999999999998,30.0,-2.2,-88.0,-58.0,1.0,-3.0,0.0,6.0,4.0,0.2,0
18,-1.0,1.4999999999999996,112.0,-5.1,-225.0,-113.0,-2.0,2.0,-3.0,3.0,0.0,-0.4487179487179488,0
-662,1.0,3.1,82.0,0.4000000000000003,-59.0,23.0,-4.0,2.0,3.0,0.0,3.0,-0.1709401709401709,0
-414,0.0,-1.1,-66.0,0.5,156.0,90.0,3.0,-4.0,-5.0,-5.0,-2.0,0.0673076923076922,0
86,-1.0,0.5,94.0,-0.9000000000000004,-25.0,69.0,-1.0,-2.0,3.0,0.0,-1.0,0.0625,1
-404,1.0,1.1999999999999995,5.0,0.7000000000000002,-6.0,-1.0,-1.0,-3.0,-1.0,1.0,-1.0,-0.2392344497607655,0
-72,0.0,0.2999999999999998,75.0,5.799999999999999,23.0,98.0,1.0,3.0,2.0,-1.0,2.0,0.0,1
-596,0.0,-1.9,-108.0,1.5999999999999996,-6.0,-114.0,-11.0,-2.0,2.0,4.0,-2.0,0.0303030303030303,1
-338,0.0,0.5999999999999996,35.0,-0.3000000000000007,-106.0,-71.0,-4.0,-1.0,-1.0,1.0,4.0,0.1615384615384615,1
148,-1.0,2.0,109.0,5.0,-58.0,51.0,-5.0,1.0,3.0,-1.0,7.0,-0.1349206349206349,1
1362,0.0,-7.1000000000000005,-153.0,3.8000000000000007,183.0,30.0,19.0,1.0,1.0,6.0,0.0,0.0769230769230769,1
250,0.0,0.5,98.0,-1.9000000000000004,-32.0,66.0,6.0,-4.0,-1.0,-2.0,-2.0,0.1666666666666666,0
-36,-2.0,1.7999999999999998,128.0,-3.9,-232.0,-104.0,2.0,-5.0,-2.0,-1.0,2.0,0.2555555555555555,1
18,0.0,-0.7999999999999998,-1.0,-3.1999999999999993,-131.0,-132.0,1.0,0.0,1.0,2.0,-1.0,-0.2153846153846153,0
-112,-2.0,-0.3000000000000007,2.0,1.3000000000000007,-67.0,-65.0,-6.0,-3.0,-2.0,1.0,3.0,-0.2657342657342657,0
-532,1.0,3.0,38.0,1.2000000000000002,32.0,70.0,3.0,4.0,2.0,-3.0,-1.0,-0.1666666666666666,1
1018,-1.0,1.5999999999999996,117.0,-5.1,-60.0,57.0,7.0,-2.0,0.0,-1.0,0.0,-0.0064935064935064,0
-602,-2.0,-2.5999999999999996,-172.0,2.0999999999999996,-31.0,-203.0,-9.0,-5.0,1.0,-4.0,0.0,-0.1363636363636363,1
256,3.0,2.3,144.0,-0.2999999999999998,-64.0,80.0,5.0,1.0,5.0,4.0,1.0,0.0833333333333333,1
-126,0.0,2.2,69.0,-3.6999999999999993,-174.0,-105.0,-9.0,0.0,2.0,4.0,2.0,-0.0857142857142856,0
1488,-2.0,-3.4000000000000004,-60.0,1.7000000000000002,102.0,42.0,5.0,-2.0,1.0,-1.0,3.0,0.0999999999999999,0
564,-3.0,-1.3999999999999997,-46.0,2.0999999999999996,86.0,40.0,2.0,-2.0,2.0,3.0,2.0,-0.0416666666666666,1
162,-1.0,0.9000000000000004,40.0,-1.4000000000000004,-38.0,2.0,2.0,0.0,-1.0,1.0,-5.0,-0.1176470588235293,1
470,-2.0,0.0,125.0,-0.5999999999999996,-192.0,-67.0,-2.0,7.0,7.0,2.0,4.0,0.1515151515151515,1
474,1.0,-0.9999999999999996,9.0,-2.3999999999999995,-38.0,-29.0,5.0,-5.0,-2.0,-2.0,2.0,0.0210084033613445,0
1024,-2.0,2.8,168.0,1.5,86.0,254.0,13.0,-3.0,-1.0,5.0,0.0,0.1661538461538461,1
-328,0.0,1.2999999999999998,32.0,2.200000000000001,-50.0,-18.0,-6.0,1.0,4.0,3.0,-1.0,-0.0277777777777777,1
-678,0.0,-0.3999999999999994,-57.0,0.1000000000000014,-84.0,-141.0,-5.0,2.0,-1.0,0.0,1.0,-0.1666666666666666,1
576,0.0,0.1,1.0,1.0,96.0,97.0,6.0,1.0,0.0,4.0,2.0,0.0404411764705882,0
644,1.0,-1.5,-33.0,-2.4000000000000004,-28.0,-61.0,4.0,0.0,3.0,1.0,-3.0,0.0178571428571428,0
-414,0.0,1.0,14.0,3.9,-121.0,-107.0,-8.0,1.0,-2.0,-1.0,2.0,0.2999999999999999,1
102,-1.0,1.0,44.0,-0.0999999999999996,-82.0,-38.0,0.0,2.0,1.0,-4.0,0.0,0.0,0
-304,-2.0,3.2,160.0,-0.3000000000000007,-97.0,63.0,4.0,2.0,3.0,-1.0,0.0,-0.1517857142857143,1
114,4.0,1.5999999999999996,8.0,-3.9,147.0,155.0,14.0,-2.0,-2.0,-2.0,-1.0,0.1777777777777778,0
-540,0.0,0.0,-138.0,0.0,32.0,-106.0,-7.0,3.0,2.0,1.0,1.0,-0.1705882352941176,0
162,1.0,2.3000000000000003,105.0,-0.7999999999999998,-6.0,99.0,1.0,6.0,4.0,2.0,5.0,0.2333333333333333,1
652,3.0,-0.2000000000000001,66.0,2.2,137.0,203.0,10.0,-1.0,0.0,0.0,-3.0,0.1153846153846153,0
-272,2.0,2.2,158.0,1.0,-95.0,63.0,2.0,0.5,1.0,1.0,3.0,0.1212121212121212,1
264,-1.0,1.8000000000000005,92.0,0.8999999999999995,-87.0,5.0,11.0,-1.0,2.0,2.0,2.0,0.0787878787878787,1
52,0.0,-0.6000000000000001,19.0,1.7000000000000002,-38.0,-19.0,3.0,-1.0,-1.0,2.0,1.0,0.0717948717948717,1
312,0.0,1.1000000000000003,119.0,7.4,2.0,121.0,0.0,-2.0,0.0,2.0,5.0,0.2142857142857143,1
-656,-1.0,2.8000000000000003,85.0,-1.0,-137.0,-52.0,-8.0,7.0,5.0,0.0,2.0,-0.2429149797570849,1
262,3.0,-0.8000000000000003,-45.0,2.3000000000000007,86.0,41.0,-3.0,-5.0,-4.0,-1.0,3.0,0.0,0
-122,-1.0,-0.2000000000000001,26.0,1.3999999999999997,-92.0,-66.0,-7.0,-4.0,-1.0,4.0,9.0,0.3942307692307692,1
-678,1.0,-0.1000000000000005,-85.0,-3.5,-68.0,-153.0,-7.0,7.0,1.0,1.0,-4.0,-0.2272727272727273,0
-838,-1.0,1.9000000000000004,-15.0,-0.9000000000000004,-138.0,-153.0,-6.0,0.0,-2.0,-1.0,6.0,-0.3508771929824562,1
-378,2.0,1.1000000000000003,54.0,1.2999999999999998,53.0,107.0,3.0,2.0,1.0,0.0,1.0,-0.3803418803418804,0
-564,1.0,0.5999999999999996,8.0,0.4000000000000003,1.0,9.0,4.0,1.0,-1.0,1.0,2.0,-0.094017094017094,0
12,0.0,0.3999999999999999,2.0,1.9000000000000004,48.0,50.0,-3.0,2.0,-2.0,0.0,0.0,0.0,1
-22,0.0,1.4000000000000004,77.0,5.000000000000001,88.0,165.0,5.0,2.0,-1.0,3.0,-2.0,0.1428571428571428,1
-36,0.0,-0.1999999999999993,-43.0,-3.7,-128.0,-171.0,-7.0,-1.0,0.0,1.0,-2.0,-0.1984126984126984,0
84,0.0,-0.1999999999999997,-38.0,-0.2000000000000001,81.0,43.0,1.0,3.0,2.0,2.0,-1.0,-0.0416666666666666,0
942,0.0,-1.4000000000000004,47.0,2.1,58.0,105.0,11.0,-3.0,-1.0,0.0,4.0,0.1692307692307692,1
182,-2.0,2.6,128.0,-3.9,-74.0,54.0,8.0,3.0,3.0,-1.0,-1.0,-0.1384615384615384,1
-522,1.0,-0.7999999999999998,-105.0,0.6000000000000005,-21.0,-126.0,-7.0,0.0,0.0,0.0,0.0,-0.1704545454545454,1
-96,-1.0,2.8000000000000003,178.0,-2.0999999999999996,-123.0,55.0,3.0,-3.0,-1.0,6.0,3.0,0.1333333333333333,1
-336,2.0,2.3999999999999995,81.0,1.5999999999999996,-110.0,-29.0,-5.0,3.0,2.0,0.0,6.0,0.2333333333333333,0
-26,2.0,3.6,247.0,-2.0999999999999996,-154.0,93.0,4.0,6.0,3.0,1.0,2.0,0.0999999999999999,1
876,1.0,0.3999999999999999,95.0,-2.0,72.0,167.0,15.0,1.0,-1.0,2.0,0.0,0.369047619047619,1
-526,-2.0,-3.7,-204.0,0.7999999999999998,221.0,17.0,-2.0,-3.0,-2.0,-2.0,-5.0,0.0481283422459892,1
-736,3.0,0.0999999999999996,-104.0,-0.2999999999999989,206.0,102.0,2.0,-2.0,-1.0,0.0,-1.0,0.1428571428571428,0
-146,1.0,3.8,208.0,-2.3,-154.0,54.0,-1.0,3.0,1.0,2.0,-1.0,0.082051282051282,0
-490,0.0,-0.1,-70.0,-3.999999999999999,-80.0,-150.0,-11.0,-1.0,0.0,1.0,1.0,0.1038961038961038,0
-416,2.0,0.1,-61.0,-0.1000000000000005,42.0,-19.0,-3.0,1.0,-2.0,5.0,-6.0,0.2,0
670,-1.0,1.1,106.0,0.1999999999999993,-15.0,91.0,7.0,2.0,0.0,7.0,-7.0,0.2828282828282829,1
-20,3.0,0.7000000000000002,-67.0,-0.1000000000000005,-28.0,-95.0,-4.0,-2.0,0.0,0.0,-1.0,-0.0890688259109311,0
-1350,-2.0,-1.6999999999999995,-145.0,-5.2,-56.0,-201.0,-7.0,0.0,-2.0,0.0,-3.0,-0.0571428571428571,0
312,1.0,1.5999999999999996,162.0,2.499999999999999,-149.0,13.0,1.0,3.0,1.0,1.0,1.0,0.2153846153846153,1
368,1.0,1.0999999999999996,173.0,0.3999999999999994,-28.0,145.0,11.0,-4.0,-2.0,4.0,6.0,0.0873015873015872,1
-168,0.0,0.8000000000000003,-37.0,1.5,116.0,79.0,4.0,2.0,2.0,-2.0,-1.0,0.0413533834586466,0
880,-1.0,2.8999999999999995,305.0,-2.0,-192.0,113.0,10.0,3.0,2.0,-1.0,4.0,0.0,1
-564,0.0,1.0,-102.0,-2.8999999999999995,21.0,-81.0,-5.0,2.0,-2.0,1.0,-2.0,0.1328671328671328,0
-898,3.0,-3.7,-132.0,2.3,79.0,-53.0,-3.0,-1.0,0.0,0.0,5.0,-0.0213903743315508,1
-252,0.0,2.2,94.0,-0.4000000000000003,-64.0,30.0,1.0,-2.0,-4.0,1.0,5.0,0.2023809523809524,1
264,-1.0,1.0,36.0,-5.000000000000001,-90.0,-54.0,-1.0,-1.0,0.0,-2.0,-3.0,-0.211111111111111,0
170,1.0,-0.5,-17.0,-4.0,12.0,-5.0,2.0,-1.0,-3.0,2.0,-2.0,0.1941176470588235,0
198,0.0,2.5,144.0,1.0999999999999996,-60.0,84.0,3.0,0.0,0.0,4.0,1.0,0.2237762237762237,1
30,-2.0,0.5,10.0,-0.7000000000000002,22.0,32.0,3.0,-4.0,2.0,1.0,4.0,-0.0294117647058823,1
-236,2.0,-3.0999999999999996,-127.0,1.3999999999999997,159.0,32.0,1.0,-5.0,0.0,0.0,-2.0,0.0576923076923077,0
-32,1.0,0.4999999999999995,40.0,-1.6000000000000003,5.0,45.0,10.0,7.0,0.0,5.0,2.0,0.1875,1
900,-2.0,4.699999999999999,180.0,-4.6,-163.0,17.0,-1.0,1.0,5.0,6.0,0.0,0.2142857142857143,1
-412,2.0,0.7000000000000002,60.0,0.5,-151.0,-91.0,-2.0,0.0,-2.0,5.0,1.0,-0.1642857142857143,1
-852,-1.0,0.7000000000000002,-85.0,0.2999999999999998,139.0,54.0,0.0,2.0,0.0,-1.0,-2.0,-0.1367521367521367,0
470,0.0,-1.4000000000000004,1.0,2.700000000000001,118.0,119.0,6.0,-3.0,-1.0,0.0,-3.0,0.0361842105263157,1
-28,1.0,0.2999999999999998,13.0,-1.1,-51.0,-38.0,-6.0,4.0,2.0,3.0,-2.0,-0.25,0
528,1.0,0.0,30.0,3.6999999999999993,95.0,125.0,7.0,-3.0,2.0,3.0,1.0,0.3125,1
332,-1.0,1.0,84.0,-1.1000000000000003,-140.0,-56.0,-7.0,-1.0,-2.0,7.0,3.0,-0.150735294117647,0
-650,3.0,-2.1,-102.0,-0.9000000000000004,-10.0,-112.0,-3.0,-1.0,-1.0,3.0,-1.0,0.0444444444444444,0
-104,1.0,2.1,82.0,-2.7,-91.0,-9.0,2.0,11.0,8.0,3.0,1.0,0.1333333333333333,1
368,0.0,-2.4000000000000004,-181.0,-1.4000000000000004,144.0,-37.0,0.0,1.0,1.0,-2.0,-2.0,-0.006993006993007,0
-194,3.0,-1.2999999999999998,-27.0,2.2,37.0,10.0,0.0,0.0,-1.0,0.0,-1.0,-0.0833333333333333,0
132,0.0,0.5999999999999996,-44.0,-2.2,47.0,3.0,6.0,1.0,1.0,-4.0,-6.0,0.0857142857142856,1
-506,1.0,0.9000000000000004,-90.0,-3.6000000000000014,81.0,-9.0,4.0,-2.0,-2.0,-3.0,-5.0,0.0454545454545454,0
-730,0.0,-0.6000000000000005,-112.0,-2.3000000000000007,-74.0,-186.0,-9.0,-2.0,1.0,-2.0,-2.0,0.0598290598290597,0
20,2.0,-2.6999999999999997,-99.0,3.8000000000000007,143.0,44.0,7.0,-5.0,-4.0,1.0,0.0,-0.1118881118881119,0
-236,0.0,-1.6999999999999995,-93.0,-3.8000000000000007,19.0,-74.0,5.0,-1.0,-1.0,0.0,-1.0,0.0833333333333333,0
92,1.0,-1.6,-43.0,0.1999999999999993,-1.0,-44.0,-2.0,-1.0,-3.0,5.0,5.0,-0.0454545454545454,1
310,1.0,0.5,-15.0,0.7999999999999998,63.0,48.0,2.0,5.0,4.0,-1.0,1.0,-0.1923076923076923,1
-312,3.0,2.3999999999999995,107.0,-1.6999999999999993,-77.0,30.0,9.0,-1.0,4.0,3.0,4.0,0.0075187969924812,0
1288,2.0,-0.2000000000000001,154.0,1.0,57.0,211.0,20.0,-3.0,-1.0,6.0,1.0,0.2249999999999999,1
-442,-2.0,-0.8999999999999999,-37.0,1.7000000000000002,-125.0,-162.0,-11.0,1.0,-1.0,4.0,2.0,-0.1581196581196581,1
-552,1.0,1.1999999999999995,-25.0,-0.8999999999999995,-76.0,-101.0,-8.0,7.0,6.0,3.0,-4.0,-0.0364372469635627,1
-248,0.0,1.5999999999999996,81.0,-2.8000000000000007,-23.0,58.0,4.0,1.0,2.0,2.0,2.0,0.0153846153846154,1
-148,-2.0,-0.8000000000000003,-100.0,-1.5,-12.0,-112.0,-6.0,1.0,0.0,-1.0,0.0,-0.0714285714285714,1
94,-2.0,-1.7999999999999998,-18.0,5.7,-9.0,-27.0,-6.0,1.0,1.0,-2.0,2.0,-0.2,1
216,-1.0,-1.8000000000000007,-7.0,-0.7000000000000002,-37.0,-44.0,6.0,1.0,1.0,6.0,-3.0,0.1025641025641025,1
28,-1.0,-0.7999999999999998,-114.0,-1.4999999999999991,27.0,-87.0,-3.0,0.0,2.0,-1.0,-4.0,0.0261437908496732,0
868,-2.0,-1.7000000000000002,-2.0,-1.5000000000000009,-10.0,-12.0,6.0,2.0,2.0,0.0,-1.0,-0.0833333333333333,1
254,1.0,4.7,187.0,-0.7000000000000002,-79.0,108.0,-2.0,4.0,3.0,7.0,-1.0,-0.0205128205128205,1
402,-1.0,0.2000000000000001,20.0,-1.5999999999999996,27.0,47.0,1.0,0.0,-3.0,2.0,-2.0,0.1615384615384615,0
-54,1.0,0.5,1.0,-2.9000000000000004,-29.0,-28.0,0.0,-4.0,-2.0,0.0,0.0,0.0384615384615384,0
530,-2.0,0.2000000000000001,59.0,1.0,-71.0,-12.0,-4.0,-7.0,-2.0,2.0,-1.0,-0.1666666666666666,1
-16,0.0,0.0,-22.0,-2.4000000000000004,69.0,47.0,6.0,4.0,0.0,-2.0,2.0,0.0714285714285714,1
-984,0.0,-0.5,-85.0,-1.7999999999999998,-93.0,-178.0,-10.0,2.0,1.0,2.0,2.0,-0.1666666666666666,0
-24,0.0,1.2000000000000002,119.0,-3.0,-138.0,-19.0,2.0,2.0,0.0,4.0,-1.0,0.2329545454545454,0
380,0.0,-1.6999999999999995,-24.0,3.8000000000000007,112.0,88.0,8.0,-5.0,-2.0,-1.0,2.0,-0.1328671328671328,0
694,0.0,-0.3000000000000007,14.0,2.1999999999999993,42.0,56.0,4.0,1.0,1.0,-2.0,-2.0,0.0208333333333333,1
-716,-1.0,-4.6000000000000005,-202.0,-2.6000000000000005,22.0,-180.0,-10.0,0.0,-1.0,-4.0,2.0,-0.1428571428571428,0
-530,0.0,-1.8,-71.0,1.5999999999999996,99.0,28.0,-2.0,0.0,-1.0,0.0,1.0,0.0,0
-182,2.0,0.0,-99.0,-2.0999999999999996,-88.0,-187.0,-13.0,-8.0,-4.0,-2.0,2.0,-0.303921568627451,0
-480,-1.0,-1.6000000000000003,-105.0,0.2999999999999998,-8.0,-113.0,-8.0,-1.0,-2.0,1.0,4.0,0.021978021978022,0
-674,-1.0,-0.2000000000000001,-21.0,4.3999999999999995,82.0,61.0,-4.0,-3.0,0.0,0.0,2.0,-0.0909090909090908,1
-428,-2.0,-1.3000000000000005,-113.0,4.2,111.0,-2.0,-2.0,-7.0,0.0,1.0,3.0,-0.2256410256410256,1
24,-3.0,-0.2000000000000001,123.0,-1.2000000000000002,-182.0,-59.0,-1.0,0.0,0.0,-1.0,7.0,0.3333333333333333,1
354,2.0,0.0,20.0,2.7,102.0,122.0,0.0,-3.0,-5.0,2.0,3.0,-0.1282051282051282,0
-1472,2.0,3.8,24.0,-2.3,-128.0,-104.0,-17.0,5.0,-1.0,2.0,5.0,-0.15,0
-222,0.0,1.0000000000000004,22.0,-8.2,-155.0,-133.0,-3.0,-1.0,1.0,-3.0,1.0,-0.0274725274725274,1
180,1.0,0.0,-50.0,-0.6000000000000005,34.0,-16.0,-3.0,6.0,4.0,1.0,-2.0,-0.0321637426900584,0
58,-1.0,-0.4000000000000003,-39.0,0.7999999999999998,-8.0,-47.0,-2.0,0.0,1.0,3.0,5.0,0.0333333333333333,1
-182,-3.0,-1.6,-85.0,5.1,103.0,18.0,-8.0,5.0,4.0,2.0,2.0,-0.119047619047619,1
410,-2.0,-1.8,-26.0,0.2999999999999998,-57.0,-83.0,2.0,-1.0,0.0,-4.0,5.0,-0.0625,1
234,1.0,-1.7999999999999998,-76.0,5.0,206.0,130.0,4.0,-6.0,1.0,3.0,2.0,0.0833333333333333,1
-270,3.0,-0.7999999999999998,-100.0,1.7999999999999998,138.0,38.0,1.0,-1.0,-2.0,0.0,-7.0,0.0625,0
708,2.0,-4.9,-142.0,3.3000000000000003,198.0,56.0,18.0,-6.0,-3.0,0.0,1.0,0.1778846153846153,1
-196,-2.0,0.6000000000000001,19.0,-1.0999999999999996,-130.0,-111.0,-3.0,2.0,3.0,1.0,0.0,-0.2794117647058823,0
-36,-1.0,-0.2999999999999998,-15.0,-0.2000000000000001,16.0,1.0,-2.0,-4.0,-3.0,1.0,1.0,0.0196078431372549,0
-160,0.0,1.4999999999999996,71.0,-1.5,-39.0,32.0,-3.0,-2.0,0.0,-2.0,-1.0,0.1809523809523809,0
-516,1.0,-0.8999999999999999,-77.0,-1.1999999999999993,-15.0,-92.0,-1.0,-3.0,-3.0,1.0,-1.0,-0.034965034965035,0
268,-3.0,-1.6,26.0,5.300000000000001,36.0,62.0,3.0,-8.0,-6.0,2.0,7.0,0.1990950226244344,1
62,0.0,1.0,41.0,-1.9999999999999991,-161.0,-120.0,-5.0,2.0,1.0,-1.0,-2.0,-0.1040723981900452,1
138,0.0,2.4000000000000004,122.0,-0.2000000000000001,-161.0,-39.0,-10.0,0.0,-2.0,5.0,2.0,-0.2051282051282051,0
-690,-2.0,1.5000000000000004,52.0,1.0999999999999996,-208.0,-156.0,-16.0,4.0,4.0,0.0,3.0,0.0,1
-324,2.0,1.8999999999999997,92.0,4.1,-106.0,-14.0,-4.0,1.0,0.0,13.0,6.0,-0.0409356725146198,1
216,0.0,-5.1,-130.0,1.4000000000000004,48.0,-82.0,-4.0,1.0,-2.0,-1.0,-1.0,0.0,0
516,0.0,0.2000000000000001,-11.0,1.4000000000000004,78.0,67.0,8.0,1.0,3.0,2.0,-1.0,0.1583333333333333,1
344,0.0,1.7999999999999998,83.0,-0.7999999999999998,-41.0,42.0,-4.0,3.0,2.0,7.0,3.0,0.1794871794871794,1
-426,0.0,-0.2000000000000001,-99.0,0.5999999999999996,99.0,0.0,-2.0,3.0,1.0,5.0,3.0,-0.2888888888888889,0
-580,3.0,1.7999999999999998,-12.0,0.4000000000000003,26.0,14.0,-3.0,3.0,-2.0,3.0,0.0,-0.2555555555555556,0
-284,-2.0,-0.4000000000000003,-49.0,6.3999999999999995,-77.0,-126.0,-15.0,4.0,5.0,1.0,1.0,-0.1166666666666666,1
596,-1.0,-0.5,10.0,-1.0,65.0,75.0,9.0,1.0,-1.0,0.0,1.0,-0.0974025974025973,1
80,-1.0,-2.0999999999999996,-74.0,1.7000000000000002,61.0,-13.0,4.0,-2.0,-1.0,1.0,8.0,0.0,1
-168,1.0,0.2000000000000001,16.0,1.0999999999999996,142.0,158.0,8.0,-2.0,1.0,-3.0,1.0,0.2456140350877193,1
-16,-1.0,2.5,60.0,-1.1000000000000014,-71.0,-11.0,-2.0,4.0,2.0,1.0,2.0,0.0969696969696969,1
36,1.0,-0.2999999999999998,38.0,2.8000000000000007,116.0,154.0,5.0,7.0,3.0,0.0,0.0,0.1722689075630252,1
122,2.0,0.6999999999999997,82.0,-3.0,-197.0,-115.0,-2.0,3.0,0.0,1.0,5.0,-0.2393162393162393,0
18,0.0,0.6000000000000005,-7.0,5.299999999999999,218.0,211.0,1.0,1.0,2.0,1.0,0.0,-0.2384615384615384,1
-376,-2.0,-1.0,-84.0,0.3000000000000007,92.0,8.0,-2.0,4.0,1.0,-1.0,-1.0,0.1079545454545454,1
198,-3.0,-3.0,-72.0,2.7,36.0,-36.0,0.0,-3.0,0.0,-1.0,2.0,-0.1043956043956044,1
400,2.0,1.2000000000000002,68.0,3.1999999999999993,-3.0,65.0,-1.0,-2.0,-1.0,1.0,2.0,-0.0787878787878788,0
-234,0.0,0.5999999999999996,-48.0,-0.5,8.0,-40.0,2.0,0.0,0.0,4.0,5.0,-0.238095238095238,1
-516,0.0,1.2,26.0,-1.0,-26.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-0.2030075187969924,1
838,0.0,-2.3,-41.0,-2.6000000000000005,30.0,-11.0,5.0,-1.0,-2.0,-5.0,0.0,0.0802139037433155,0
-248,-1.0,-2.1000000000000005,-116.0,-2.0999999999999996,-43.0,-159.0,0.0,1.0,2.0,0.0,-4.0,0.088235294117647,0
220,1.0,-1.0,-96.0,-4.5,116.0,20.0,1.0,-2.0,0.0,0.0,-3.0,0.0615384615384615,0
34,2.0,-0.3999999999999999,-13.0,3.5999999999999996,121.0,108.0,3.0,0.0,1.0,0.0,0.0,0.2794117647058823,1
-216,-2.0,2.4,96.0,-2.0,-122.0,-26.0,-1.0,2.0,1.0,6.0,-3.0,-0.2291666666666666,1
894,2.0,-0.7000000000000002,38.0,-0.7000000000000002,7.0,45.0,8.0,-6.0,-1.0,-2.0,-3.0,-0.2115384615384615,0
314,0.0,0.0,13.0,-0.6000000000000005,-29.0,-16.0,1.0,-7.0,-4.0,2.0,0.0,-0.0374999999999999,0
110,1.0,-0.2999999999999998,-15.0,-0.8999999999999995,23.0,8.0,2.0,6.0,-1.0,0.0,-1.0,0.0380952380952381,0
1182,1.0,-1.0999999999999996,260.0,-7.8,-279.0,-19.0,4.0,0.0,0.0,0.0,1.0,0.3272727272727272,1
-212,-1.0,1.4999999999999996,82.0,-0.4000000000000003,-63.0,19.0,1.0,7.0,5.0,0.0,-7.0,0.238095238095238,1
140,3.0,1.5,73.0,-0.7999999999999998,-51.0,22.0,-2.0,2.0,0.0,-3.0,2.0,-0.1761904761904761,0
-564,-2.0,2.5,43.0,4.1000000000000005,36.0,79.0,-4.0,6.0,6.0,-1.0,1.0,0.0499999999999999,1
-1274,1.0,3.8,-64.0,-0.5999999999999996,5.0,-59.0,-7.0,4.0,0.0,-1.0,0.0,-0.3238095238095238,0
-42,-1.0,1.2999999999999998,-3.0,0.0999999999999996,19.0,16.0,-5.0,-4.0,-1.0,-5.0,-1.0,0.0119047619047618,0
342,-2.0,-1.6000000000000003,11.0,3.3000000000000007,8.0,19.0,-5.0,-6.0,0.0,4.0,6.0,0.0476190476190476,1
-1282,-1.0,-4.699999999999999,-298.0,-2.3999999999999995,0.0,-298.0,-13.0,1.0,0.0,2.0,1.0,-0.2307692307692307,0
428,-1.0,2.0,230.0,-4.999999999999999,-291.0,-61.0,7.0,0.0,2.0,0.0,3.0,-0.0164835164835165,0
-128,-1.0,2.4999999999999996,138.0,-0.4000000000000003,-53.0,85.0,1.0,2.0,-3.0,-1.0,-2.0,0.1628959276018099,0
